[setup] Using binary: /root/tacet/target/release/benchmark
[setup] Output root:  /root/bench-results/ablation-v2

==========================================
=== Config: baseline
=== Env:    <library defaults>
=== Output: /root/bench-results/ablation-v2/baseline
==========================================
=== Timing Tool Benchmark Suite ===

Configuration:
  Preset: medium
  Samples per class: 10000
  Datasets per point: 60
  Effect multipliers: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
  Effect patterns: ["shift", "tail"]
  Noise models: ["iid", "ar1-0.3", "ar1-0.6", "ar1-0.8"]
  Mode: synthetic
  Checkpoint: RESUME (loading existing results)
  Tools: ["tacet"]
  Total points: 48
  Total datasets: 2880
  Total tool runs: 2880
  Batched: 6 batches of 500 datasets (~160MB peak memory)


Completed in 257.7s

Raw results already written to: /root/bench-results/ablation-v2/baseline/benchmark_results.csv
Wrote summary to: /root/bench-results/ablation-v2/baseline/benchmark_summary.csv
Wrote report to: /root/bench-results/ablation-v2/baseline/benchmark_report.md

# Benchmark Results (medium)

## Configuration

- **Preset**: medium
- **Samples per class**: 10000
- **Datasets per point**: 60
- **Effect multipliers**: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
- **Total execution time**: 257.7s

## False Positive Rate (effect = 0)

| Tool | iid | ar1-0.3 | ar1-0.6 | ar1-0.8 |
|------|--------|--------|--------|--------|
| tacet (θ=0.4ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |
| tacet (θ=100ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |

## Power (Detection Rate)

| Tool | 0.2σ | 1σ | 2σ | 4σ | 20σ |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1057 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1057 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1057 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1057 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1057 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1057 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1057 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1057 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1057 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1057 |
| shift | 0.2σ | ar1-0.3 | 73.3% | [61.0%, 82.9%] | 1244 |
| shift | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1242 |
| shift | 0.2σ | ar1-0.6 | 46.7% | [34.6%, 59.1%] | 1228 |
| shift | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1228 |
| shift | 0.2σ | ar1-0.8 | 18.3% | [10.6%, 29.9%] | 1228 |
| shift | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1230 |
| shift | 0.2σ | iid | 100.0% | [94.0%, 100.0%] | 1053 |
| shift | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1059 |
| shift | 1σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1243 |
| shift | 1σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1237 |
| shift | 1σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1237 |
| shift | 1σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1237 |
| shift | 1σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1232 |
| shift | 1σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1232 |
| shift | 1σ | iid | 100.0% | [94.0%, 100.0%] | 1058 |
| shift | 1σ | iid | 0.0% | [0.0%, 6.0%] | 1062 |
| shift | 2σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1243 |
| shift | 2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1249 |
| shift | 2σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1229 |
| shift | 2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1236 |
| shift | 2σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1217 |
| shift | 2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1218 |
| shift | 2σ | iid | 100.0% | [94.0%, 100.0%] | 1058 |
| shift | 2σ | iid | 0.0% | [0.0%, 6.0%] | 1063 |
| shift | 4σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1255 |
| shift | 4σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1239 |
| shift | 4σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1253 |
| shift | 4σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1252 |
| shift | 4σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1250 |
| shift | 4σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1248 |
| shift | 4σ | iid | 100.0% | [94.0%, 100.0%] | 1078 |
| shift | 4σ | iid | 0.0% | [0.0%, 6.0%] | 1072 |
| shift | 20σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1339 |
| shift | 20σ | ar1-0.3 | 26.7% | [17.1%, 39.0%] | 1351 |
| shift | 20σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1355 |
| shift | 20σ | ar1-0.6 | 18.3% | [10.6%, 29.9%] | 1352 |
| shift | 20σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1345 |
| shift | 20σ | ar1-0.8 | 11.7% | [5.8%, 22.2%] | 1356 |
| shift | 20σ | iid | 100.0% | [94.0%, 100.0%] | 1118 |
| shift | 20σ | iid | 0.0% | [0.0%, 6.0%] | 1129 |
| tail | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1209 |
| tail | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1212 |
| tail | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1228 |
| tail | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1231 |
| tail | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1212 |
| tail | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1203 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1058 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1059 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1058 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1059 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1058 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1059 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1058 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1059 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1058 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1059 |
| tail | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1215 |
| tail | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1236 |
| tail | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1227 |
| tail | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1231 |
| tail | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1231 |
| tail | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1221 |
| tail | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1060 |
| tail | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1061 |
| tail | 1σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1217 |
| tail | 1σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1231 |
| tail | 1σ | ar1-0.6 | 93.3% | [84.1%, 97.4%] | 1238 |
| tail | 1σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1235 |
| tail | 1σ | ar1-0.8 | 76.7% | [64.6%, 85.6%] | 1204 |
| tail | 1σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1213 |
| tail | 1σ | iid | 100.0% | [94.0%, 100.0%] | 1078 |
| tail | 1σ | iid | 0.0% | [0.0%, 6.0%] | 1077 |
| tail | 2σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1246 |
| tail | 2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1238 |
| tail | 2σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1253 |
| tail | 2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1251 |
| tail | 2σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1247 |
| tail | 2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1247 |
| tail | 2σ | iid | 100.0% | [94.0%, 100.0%] | 1080 |
| tail | 2σ | iid | 0.0% | [0.0%, 6.0%] | 1082 |
| tail | 4σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1268 |
| tail | 4σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1249 |
| tail | 4σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1250 |
| tail | 4σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1269 |
| tail | 4σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1246 |
| tail | 4σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1242 |
| tail | 4σ | iid | 100.0% | [94.0%, 100.0%] | 1086 |
| tail | 4σ | iid | 0.0% | [0.0%, 6.0%] | 1085 |
| tail | 20σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1257 |
| tail | 20σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1248 |
| tail | 20σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1262 |
| tail | 20σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1261 |
| tail | 20σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1244 |
| tail | 20σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1238 |
| tail | 20σ | iid | 100.0% | [94.0%, 100.0%] | 1080 |
| tail | 20σ | iid | 0.0% | [0.0%, 6.0%] | 1090 |


[nu_high] completed in 261s
[nu_high] rows=5920 outcomes:    2079 fail     795 inconclusive    3046 pass 

==========================================
=== Config: nu_ell_extreme
=== Env:    TACET_ABLATION_NU_LIKELIHOOD=2.5 
=== Output: /root/bench-results/ablation-v2/nu_ell_extreme
==========================================
[ablation] overrides: pi0=None alpha=None beta=None kl_min=None nu_ℓ=Some(2.5) nu_prior=None
=== Timing Tool Benchmark Suite ===

Configuration:
  Preset: medium
  Samples per class: 10000
  Datasets per point: 60
  Effect multipliers: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
  Effect patterns: ["shift", "tail"]
  Noise models: ["iid", "ar1-0.3", "ar1-0.6", "ar1-0.8"]
  Mode: synthetic
  Checkpoint: RESUME (loading existing results)
  Tools: ["tacet"]
  Total points: 48
  Total datasets: 2880
  Total tool runs: 2880
  Batched: 6 batches of 500 datasets (~160MB peak memory)


Completed in 259.7s

Raw results already written to: /root/bench-results/ablation-v2/nu_ell_extreme/benchmark_results.csv
Wrote summary to: /root/bench-results/ablation-v2/nu_ell_extreme/benchmark_summary.csv
Wrote report to: /root/bench-results/ablation-v2/nu_ell_extreme/benchmark_report.md

# Benchmark Results (medium)

## Configuration

- **Preset**: medium
- **Samples per class**: 10000
- **Datasets per point**: 60
- **Effect multipliers**: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
- **Total execution time**: 259.7s

## False Positive Rate (effect = 0)

| Tool | iid | ar1-0.3 | ar1-0.6 | ar1-0.8 |
|------|--------|--------|--------|--------|
| tacet (θ=0.4ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |
| tacet (θ=100ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |

## Power (Detection Rate)

| Tool | 0.2σ | 1σ | 2σ | 4σ | 20σ |
|------|------|------|------|------|------|
| tacet (θ=0.4ns) | 100% | 100% | 100% | 12% | 100% |
| tacet (θ=100ns) | 0% | 0% | 0% | 0% | 0% |

## Detailed Results by Tool

### tacet

| Pattern | Effect | Noise | Rate | 95% CI | Time (ms) |
|---------|--------|-------|------|--------|----------|
| shift | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1228 |
| shift | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1227 |
| shift | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1225 |
| shift | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1223 |
| shift | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1226 |
| shift | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1213 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1068 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1067 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1068 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1067 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1068 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1067 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1068 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1067 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1068 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1067 |
| shift | 0.2σ | ar1-0.3 | 23.3% | [14.4%, 35.4%] | 1223 |
| shift | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1234 |
| shift | 0.2σ | ar1-0.6 | 1.7% | [0.3%, 8.9%] | 1228 |
| shift | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1234 |
| shift | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1216 |
| shift | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1226 |
| shift | 0.2σ | iid | 100.0% | [94.0%, 100.0%] | 1060 |
| shift | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1064 |
| shift | 1σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1234 |
| shift | 1σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1235 |
| shift | 1σ | ar1-0.6 | 61.7% | [49.0%, 72.9%] | 1240 |
| shift | 1σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1237 |
| shift | 1σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1225 |
| shift | 1σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1227 |
| shift | 1σ | iid | 100.0% | [94.0%, 100.0%] | 1067 |
| shift | 1σ | iid | 0.0% | [0.0%, 6.0%] | 1061 |
| shift | 2σ | ar1-0.3 | 11.7% | [5.8%, 22.2%] | 1243 |
| shift | 2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1243 |
| shift | 2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1233 |
| shift | 2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1220 |
| shift | 2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1244 |
| shift | 2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1247 |
| shift | 2σ | iid | 100.0% | [94.0%, 100.0%] | 1065 |
| shift | 2σ | iid | 0.0% | [0.0%, 6.0%] | 1054 |
| shift | 4σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1246 |
| shift | 4σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1255 |
| shift | 4σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1255 |
| shift | 4σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1252 |
| shift | 4σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1240 |
| shift | 4σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1245 |
| shift | 4σ | iid | 11.7% | [5.8%, 22.2%] | 1066 |
| shift | 4σ | iid | 0.0% | [0.0%, 6.0%] | 1061 |
| shift | 20σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1350 |
| shift | 20σ | ar1-0.3 | 10.0% | [4.7%, 20.1%] | 1335 |
| shift | 20σ | ar1-0.6 | 45.0% | [33.1%, 57.5%] | 1350 |
| shift | 20σ | ar1-0.6 | 8.3% | [3.6%, 18.1%] | 1342 |
| shift | 20σ | ar1-0.8 | 15.0% | [8.1%, 26.1%] | 1328 |
| shift | 20σ | ar1-0.8 | 3.3% | [0.9%, 11.4%] | 1343 |
| shift | 20σ | iid | 100.0% | [94.0%, 100.0%] | 1132 |
| shift | 20σ | iid | 0.0% | [0.0%, 6.0%] | 1143 |
| tail | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1220 |
| tail | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1222 |
| tail | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1230 |
| tail | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1219 |
| tail | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1227 |
| tail | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1228 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1049 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1054 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1049 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1054 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1049 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1054 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1049 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1054 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1049 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1054 |
| tail | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1216 |
| tail | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1207 |
| tail | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1218 |
| tail | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1216 |
| tail | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1211 |
| tail | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1222 |
| tail | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1057 |
| tail | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1057 |
| tail | 1σ | ar1-0.3 | 86.7% | [75.8%, 93.1%] | 1234 |
| tail | 1σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1242 |
| tail | 1σ | ar1-0.6 | 48.3% | [36.2%, 60.7%] | 1237 |
| tail | 1σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1231 |
| tail | 1σ | ar1-0.8 | 5.0% | [1.7%, 13.7%] | 1234 |
| tail | 1σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1226 |
| tail | 1σ | iid | 100.0% | [94.0%, 100.0%] | 1077 |
| tail | 1σ | iid | 0.0% | [0.0%, 6.0%] | 1081 |
| tail | 2σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1246 |
| tail | 2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1247 |
| tail | 2σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1237 |
| tail | 2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1233 |
| tail | 2σ | ar1-0.8 | 61.7% | [49.0%, 72.9%] | 1251 |
| tail | 2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1243 |
| tail | 2σ | iid | 100.0% | [94.0%, 100.0%] | 1092 |
| tail | 2σ | iid | 0.0% | [0.0%, 6.0%] | 1087 |
| tail | 4σ | ar1-0.3 | 10.0% | [4.7%, 20.1%] | 1261 |
| tail | 4σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1259 |
| tail | 4σ | ar1-0.6 | 6.7% | [2.6%, 15.9%] | 1242 |
| tail | 4σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1251 |
| tail | 4σ | ar1-0.8 | 8.3% | [3.6%, 18.1%] | 1251 |
| tail | 4σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1225 |
| tail | 4σ | iid | 0.0% | [0.0%, 6.0%] | 1070 |
| tail | 4σ | iid | 0.0% | [0.0%, 6.0%] | 1074 |
| tail | 20σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1263 |
| tail | 20σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1270 |
| tail | 20σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1257 |
| tail | 20σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1253 |
| tail | 20σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1249 |
| tail | 20σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1230 |
| tail | 20σ | iid | 0.0% | [0.0%, 6.0%] | 1080 |
| tail | 20σ | iid | 0.0% | [0.0%, 6.0%] | 1085 |


[nu_ell_extreme] completed in 260s
[nu_ell_extreme] rows=5920 outcomes:     851 fail    2090 inconclusive    2979 pass 

==========================================
=== Config: nu_prior_low
=== Env:    TACET_ABLATION_NU_PRIOR=2.5 
=== Output: /root/bench-results/ablation-v2/nu_prior_low
==========================================
[ablation] overrides: pi0=None alpha=None beta=None kl_min=None nu_ℓ=None nu_prior=Some(2.5)
=== Timing Tool Benchmark Suite ===

Configuration:
  Preset: medium
  Samples per class: 10000
  Datasets per point: 60
  Effect multipliers: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
  Effect patterns: ["shift", "tail"]
  Noise models: ["iid", "ar1-0.3", "ar1-0.6", "ar1-0.8"]
  Mode: synthetic
  Checkpoint: RESUME (loading existing results)
  Tools: ["tacet"]
  Total points: 48
  Total datasets: 2880
  Total tool runs: 2880
  Batched: 6 batches of 500 datasets (~160MB peak memory)


Completed in 261.7s

Raw results already written to: /root/bench-results/ablation-v2/nu_prior_low/benchmark_results.csv
Wrote summary to: /root/bench-results/ablation-v2/nu_prior_low/benchmark_summary.csv
Wrote report to: /root/bench-results/ablation-v2/nu_prior_low/benchmark_report.md

# Benchmark Results (medium)

## Configuration

- **Preset**: medium
- **Samples per class**: 10000
- **Datasets per point**: 60
- **Effect multipliers**: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
- **Total execution time**: 261.7s

## False Positive Rate (effect = 0)

| Tool | iid | ar1-0.3 | ar1-0.6 | ar1-0.8 |
|------|--------|--------|--------|--------|
| tacet (θ=0.4ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |
| tacet (θ=100ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |

## Power (Detection Rate)

| Tool | 0.2σ | 1σ | 2σ | 4σ | 20σ |
|------|------|------|------|------|------|
| tacet (θ=0.4ns) | 100% | 100% | 100% | 100% | 100% |
| tacet (θ=100ns) | 0% | 0% | 0% | 0% | 0% |

## Detailed Results by Tool

### tacet

| Pattern | Effect | Noise | Rate | 95% CI | Time (ms) |
|---------|--------|-------|------|--------|----------|
| shift | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1235 |
| shift | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1235 |
| shift | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1232 |
| shift | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1238 |
| shift | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1239 |
| shift | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1230 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1069 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1067 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1069 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1067 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1069 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1067 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1069 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1067 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1069 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1067 |
| shift | 0.2σ | ar1-0.3 | 65.0% | [52.4%, 75.8%] | 1235 |
| shift | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1210 |
| shift | 0.2σ | ar1-0.6 | 26.7% | [17.1%, 39.0%] | 1221 |
| shift | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1228 |
| shift | 0.2σ | ar1-0.8 | 8.3% | [3.6%, 18.1%] | 1225 |
| shift | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1225 |
| shift | 0.2σ | iid | 100.0% | [94.0%, 100.0%] | 1063 |
| shift | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1066 |
| shift | 1σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1244 |
| shift | 1σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1237 |
| shift | 1σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1227 |
| shift | 1σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1226 |
| shift | 1σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1212 |
| shift | 1σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1227 |
| shift | 1σ | iid | 100.0% | [94.0%, 100.0%] | 1070 |
| shift | 1σ | iid | 0.0% | [0.0%, 6.0%] | 1066 |
| shift | 2σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1245 |
| shift | 2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1245 |
| shift | 2σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1238 |
| shift | 2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1232 |
| shift | 2σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1236 |
| shift | 2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1232 |
| shift | 2σ | iid | 100.0% | [94.0%, 100.0%] | 1069 |
| shift | 2σ | iid | 0.0% | [0.0%, 6.0%] | 1072 |
| shift | 4σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1247 |
| shift | 4σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1254 |
| shift | 4σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1254 |
| shift | 4σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1238 |
| shift | 4σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1246 |
| shift | 4σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1255 |
| shift | 4σ | iid | 100.0% | [94.0%, 100.0%] | 1070 |
| shift | 4σ | iid | 0.0% | [0.0%, 6.0%] | 1073 |
