[setup] Using binary: /root/tacet/target/release/benchmark
[setup] Output root:  /root/bench-results/ablation-v3

==========================================
=== Config: baseline
=== Env:    <library defaults>
=== Output: /root/bench-results/ablation-v3/baseline
==========================================
=== Timing Tool Benchmark Suite ===

Configuration:
  Preset: medium
  Samples per class: 10000
  Datasets per point: 120
  Effect multipliers: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
  Effect patterns: ["shift", "tail"]
  Noise models: ["iid", "ar1-0.3", "ar1-0.6", "ar1-0.8"]
  Mode: synthetic
  Checkpoint: RESUME (loading existing results)
  Tools: ["tacet"]
  Total points: 48
  Total datasets: 5760
  Total tool runs: 5760
  Batched: 12 batches of 500 datasets (~160MB peak memory)

  Resuming: 5760 results loaded from checkpoint

Completed in 259.3s

Raw results already written to: /root/bench-results/ablation-v3/baseline/benchmark_results.csv
Wrote summary to: /root/bench-results/ablation-v3/baseline/benchmark_summary.csv
Wrote report to: /root/bench-results/ablation-v3/baseline/benchmark_report.md

# Benchmark Results (medium)

## Configuration

- **Preset**: medium
- **Samples per class**: 10000
- **Datasets per point**: 120
- **Effect multipliers**: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
- **Total execution time**: 259.3s

## False Positive Rate (effect = 0)

| Tool | iid | ar1-0.3 | ar1-0.6 | ar1-0.8 |
|------|--------|--------|--------|--------|
| tacet (θ=0.4ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |
| tacet (θ=100ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |

## Power (Detection Rate)

| Tool | 0.2σ | 1σ | 2σ | 4σ | 20σ |
| tacet (θ=100ns) | 0% | 0% | 0% | 0% | 2% |

## Detailed Results by Tool

### tacet

| Pattern | Effect | Noise | Rate | 95% CI | Time (ms) |
|---------|--------|-------|------|--------|----------|
| shift | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1220 |
| shift | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1217 |
| shift | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1223 |
| shift | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1211 |
| shift | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1210 |
| shift | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1217 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1049 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1053 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1049 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1053 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1049 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1053 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1049 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1053 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1049 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1053 |
| shift | 0.2σ | ar1-0.3 | 76.7% | [64.6%, 85.6%] | 1202 |
| shift | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1200 |
| shift | 0.2σ | ar1-0.6 | 58.3% | [45.7%, 69.9%] | 1214 |
| shift | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1220 |
| shift | 0.2σ | ar1-0.8 | 23.3% | [14.4%, 35.4%] | 1218 |
| shift | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1222 |
| shift | 0.2σ | iid | 100.0% | [94.0%, 100.0%] | 1050 |
| shift | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1050 |
| shift | 1σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1208 |
| shift | 1σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1213 |
| shift | 1σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1224 |
| shift | 1σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1225 |
| shift | 1σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1208 |
| shift | 1σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1217 |
| shift | 1σ | iid | 100.0% | [94.0%, 100.0%] | 1045 |
| shift | 1σ | iid | 0.0% | [0.0%, 6.0%] | 1048 |
| shift | 2σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1234 |
| shift | 2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1218 |
| shift | 2σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1228 |
| shift | 2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1222 |
| shift | 2σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1229 |
| shift | 2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1223 |
| shift | 2σ | iid | 100.0% | [94.0%, 100.0%] | 1053 |
| shift | 2σ | iid | 0.0% | [0.0%, 6.0%] | 1057 |
| shift | 4σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1233 |
| shift | 4σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1248 |
| shift | 4σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1241 |
| shift | 4σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1241 |
| shift | 4σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1222 |
| shift | 4σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1224 |
| shift | 4σ | iid | 100.0% | [94.0%, 100.0%] | 1068 |
| shift | 4σ | iid | 0.0% | [0.0%, 6.0%] | 1067 |
| shift | 20σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1329 |
| shift | 20σ | ar1-0.3 | 45.0% | [33.1%, 57.5%] | 1337 |
| shift | 20σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1317 |
| shift | 20σ | ar1-0.6 | 33.3% | [22.7%, 45.9%] | 1329 |
| shift | 20σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1336 |
| shift | 20σ | ar1-0.8 | 20.0% | [11.8%, 31.8%] | 1336 |
| shift | 20σ | iid | 100.0% | [94.0%, 100.0%] | 1120 |
| shift | 20σ | iid | 1.7% | [0.3%, 8.9%] | 1123 |
| tail | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1201 |
| tail | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1207 |
| tail | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1222 |
| tail | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1219 |
| tail | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1213 |
| tail | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1217 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1047 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1045 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1047 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1045 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1047 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1045 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1047 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1045 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1047 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1045 |
| tail | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1212 |
| tail | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1206 |
| tail | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1217 |
| tail | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1219 |
| tail | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1220 |
| tail | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1224 |
| tail | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1048 |
| tail | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1040 |
| tail | 1σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1229 |
| tail | 1σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1226 |
| tail | 1σ | ar1-0.6 | 93.3% | [84.1%, 97.4%] | 1228 |
| tail | 1σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1228 |
| tail | 1σ | ar1-0.8 | 78.3% | [66.4%, 86.9%] | 1225 |
| tail | 1σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1216 |
| tail | 1σ | iid | 100.0% | [94.0%, 100.0%] | 1074 |
| tail | 1σ | iid | 0.0% | [0.0%, 6.0%] | 1076 |
| tail | 2σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1248 |
| tail | 2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1254 |
| tail | 2σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1231 |
| tail | 2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1249 |
| tail | 2σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1248 |
| tail | 2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1236 |
| tail | 2σ | iid | 100.0% | [94.0%, 100.0%] | 1081 |
| tail | 2σ | iid | 0.0% | [0.0%, 6.0%] | 1074 |
| tail | 4σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1238 |
| tail | 4σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1259 |
| tail | 4σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1247 |
| tail | 4σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1233 |
| tail | 4σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1248 |
| tail | 4σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1244 |
| tail | 4σ | iid | 100.0% | [94.0%, 100.0%] | 1074 |
| tail | 4σ | iid | 0.0% | [0.0%, 6.0%] | 1076 |
| tail | 20σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1263 |
| tail | 20σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1267 |
| tail | 20σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1260 |
| tail | 20σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1256 |
| tail | 20σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1233 |
| tail | 20σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1244 |
| tail | 20σ | iid | 100.0% | [94.0%, 100.0%] | 1081 |
| tail | 20σ | iid | 0.0% | [0.0%, 6.0%] | 1082 |


[nu_high] completed in 259s
[nu_high] rows=11840 outcomes:    4197 fail    1550 inconclusive    6093 pass 

==========================================
=== Config: nu_ell_extreme
=== Env:    TACET_ABLATION_NU_LIKELIHOOD=2.5 
=== Output: /root/bench-results/ablation-v3/nu_ell_extreme
==========================================
[ablation] overrides: pi0=None alpha=None beta=None kl_min=None nu_ℓ=Some(2.5) nu_prior=None
=== Timing Tool Benchmark Suite ===

Configuration:
  Preset: medium
  Samples per class: 10000
  Datasets per point: 120
  Effect multipliers: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
  Effect patterns: ["shift", "tail"]
  Noise models: ["iid", "ar1-0.3", "ar1-0.6", "ar1-0.8"]
  Mode: synthetic
  Checkpoint: RESUME (loading existing results)
  Tools: ["tacet"]
  Total points: 48
  Total datasets: 5760
  Total tool runs: 5760
  Batched: 12 batches of 500 datasets (~160MB peak memory)

  Resuming: 5760 results loaded from checkpoint

Completed in 258.2s

Raw results already written to: /root/bench-results/ablation-v3/nu_ell_extreme/benchmark_results.csv
Wrote summary to: /root/bench-results/ablation-v3/nu_ell_extreme/benchmark_summary.csv
Wrote report to: /root/bench-results/ablation-v3/nu_ell_extreme/benchmark_report.md

# Benchmark Results (medium)

## Configuration

- **Preset**: medium
- **Samples per class**: 10000
- **Datasets per point**: 120
- **Effect multipliers**: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
- **Total execution time**: 258.2s

## False Positive Rate (effect = 0)

| Tool | iid | ar1-0.3 | ar1-0.6 | ar1-0.8 |
|------|--------|--------|--------|--------|
| tacet (θ=0.4ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |
| tacet (θ=100ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |

## Power (Detection Rate)

| Tool | 0.2σ | 1σ | 2σ | 4σ | 20σ |
|------|------|------|------|------|------|
| tacet (θ=0.4ns) | 100% | 100% | 100% | 18% | 100% |
| tacet (θ=100ns) | 0% | 0% | 0% | 0% | 0% |

## Detailed Results by Tool

### tacet

| Pattern | Effect | Noise | Rate | 95% CI | Time (ms) |
|---------|--------|-------|------|--------|----------|
| shift | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1219 |
| shift | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1221 |
| shift | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1216 |
| shift | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1203 |
| shift | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1215 |
| shift | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1217 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1047 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1043 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1047 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1043 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1047 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1043 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1047 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1043 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1047 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1043 |
| shift | 0.2σ | ar1-0.3 | 33.3% | [22.7%, 45.9%] | 1221 |
| shift | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1223 |
| shift | 0.2σ | ar1-0.6 | 1.7% | [0.3%, 8.9%] | 1202 |
| shift | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1210 |
| shift | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1216 |
| shift | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1217 |
| shift | 0.2σ | iid | 100.0% | [94.0%, 100.0%] | 1040 |
| shift | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1046 |
| shift | 1σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1210 |
| shift | 1σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1229 |
| shift | 1σ | ar1-0.6 | 35.0% | [24.2%, 47.6%] | 1234 |
| shift | 1σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1230 |
| shift | 1σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1215 |
| shift | 1σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1218 |
| shift | 1σ | iid | 100.0% | [94.0%, 100.0%] | 1042 |
| shift | 1σ | iid | 0.0% | [0.0%, 6.0%] | 1039 |
| shift | 2σ | ar1-0.3 | 8.3% | [3.6%, 18.1%] | 1239 |
| shift | 2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1217 |
| shift | 2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1213 |
| shift | 2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1226 |
| shift | 2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1205 |
| shift | 2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1220 |
| shift | 2σ | iid | 100.0% | [94.0%, 100.0%] | 1059 |
| shift | 2σ | iid | 0.0% | [0.0%, 6.0%] | 1054 |
| shift | 4σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1224 |
| shift | 4σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1234 |
| shift | 4σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1241 |
| shift | 4σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1247 |
| shift | 4σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1235 |
| shift | 4σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1229 |
| shift | 4σ | iid | 18.3% | [10.6%, 29.9%] | 1057 |
| shift | 4σ | iid | 0.0% | [0.0%, 6.0%] | 1066 |
| shift | 20σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1338 |
| shift | 20σ | ar1-0.3 | 15.0% | [8.1%, 26.1%] | 1336 |
| shift | 20σ | ar1-0.6 | 43.3% | [31.6%, 55.9%] | 1312 |
| shift | 20σ | ar1-0.6 | 8.3% | [3.6%, 18.1%] | 1334 |
| shift | 20σ | ar1-0.8 | 15.0% | [8.1%, 26.1%] | 1335 |
| shift | 20σ | ar1-0.8 | 3.3% | [0.9%, 11.4%] | 1333 |
| shift | 20σ | iid | 100.0% | [94.0%, 100.0%] | 1110 |
| shift | 20σ | iid | 0.0% | [0.0%, 6.0%] | 1110 |
| tail | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1205 |
| tail | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1215 |
| tail | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1207 |
| tail | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1212 |
| tail | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1199 |
| tail | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1212 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1052 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1051 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1052 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1051 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1052 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1051 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1052 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1051 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1052 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1051 |
| tail | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1221 |
| tail | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1222 |
| tail | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1214 |
| tail | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1208 |
| tail | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1198 |
| tail | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1194 |
| tail | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1038 |
| tail | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1037 |
| tail | 1σ | ar1-0.3 | 88.3% | [77.8%, 94.2%] | 1233 |
| tail | 1σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1231 |
| tail | 1σ | ar1-0.6 | 33.3% | [22.7%, 45.9%] | 1214 |
| tail | 1σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1209 |
| tail | 1σ | ar1-0.8 | 1.7% | [0.3%, 8.9%] | 1227 |
| tail | 1σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1216 |
| tail | 1σ | iid | 100.0% | [94.0%, 100.0%] | 1075 |
| tail | 1σ | iid | 0.0% | [0.0%, 6.0%] | 1067 |
| tail | 2σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1251 |
| tail | 2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1250 |
| tail | 2σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1249 |
| tail | 2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1248 |
| tail | 2σ | ar1-0.8 | 41.7% | [30.1%, 54.3%] | 1222 |
| tail | 2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1224 |
| tail | 2σ | iid | 100.0% | [94.0%, 100.0%] | 1073 |
| tail | 2σ | iid | 0.0% | [0.0%, 6.0%] | 1069 |
| tail | 4σ | ar1-0.3 | 20.0% | [11.8%, 31.8%] | 1251 |
| tail | 4σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1244 |
| tail | 4σ | ar1-0.6 | 6.7% | [2.6%, 15.9%] | 1228 |
| tail | 4σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1247 |
| tail | 4σ | ar1-0.8 | 8.3% | [3.6%, 18.1%] | 1244 |
| tail | 4σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1249 |
| tail | 4σ | iid | 1.7% | [0.3%, 8.9%] | 1079 |
| tail | 4σ | iid | 0.0% | [0.0%, 6.0%] | 1068 |
| tail | 20σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1244 |
| tail | 20σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1263 |
| tail | 20σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1259 |
| tail | 20σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1252 |
| tail | 20σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1244 |
| tail | 20σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1248 |
| tail | 20σ | iid | 0.0% | [0.0%, 6.0%] | 1083 |
| tail | 20σ | iid | 0.0% | [0.0%, 6.0%] | 1082 |


[nu_ell_extreme] completed in 258s
[nu_ell_extreme] rows=11840 outcomes:    1681 fail    4186 inconclusive    5973 pass 

==========================================
=== Config: nu_ell_cauchy
=== Env:    TACET_ABLATION_NU_LIKELIHOOD=2.01 
=== Output: /root/bench-results/ablation-v3/nu_ell_cauchy
==========================================
[ablation] overrides: pi0=None alpha=None beta=None kl_min=None nu_ℓ=Some(2.01) nu_prior=None
=== Timing Tool Benchmark Suite ===

Configuration:
  Preset: medium
  Samples per class: 10000
  Datasets per point: 120
  Effect multipliers: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
  Effect patterns: ["shift", "tail"]
  Noise models: ["iid", "ar1-0.3", "ar1-0.6", "ar1-0.8"]
  Mode: synthetic
  Checkpoint: RESUME (loading existing results)
  Tools: ["tacet"]
  Total points: 48
  Total datasets: 5760
  Total tool runs: 5760
  Batched: 12 batches of 500 datasets (~160MB peak memory)


Completed in 506.5s

Raw results already written to: /root/bench-results/ablation-v3/nu_ell_cauchy/benchmark_results.csv
Wrote summary to: /root/bench-results/ablation-v3/nu_ell_cauchy/benchmark_summary.csv
Wrote report to: /root/bench-results/ablation-v3/nu_ell_cauchy/benchmark_report.md

# Benchmark Results (medium)

## Configuration

- **Preset**: medium
- **Samples per class**: 10000
- **Datasets per point**: 120
- **Effect multipliers**: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
- **Total execution time**: 506.5s

## False Positive Rate (effect = 0)

| Tool | iid | ar1-0.3 | ar1-0.6 | ar1-0.8 |
|------|--------|--------|--------|--------|
| tacet (θ=0.4ns) | 0.0% ± 1.6% | 0.0% ± 1.6% | 0.0% ± 1.6% | 0.0% ± 1.6% |
| tacet (θ=100ns) | 0.0% ± 1.6% | 0.0% ± 1.6% | 0.0% ± 1.6% | 0.0% ± 1.6% |

## Power (Detection Rate)

| Tool | 0.2σ | 1σ | 2σ | 4σ | 20σ |
|------|------|------|------|------|------|
| tacet (θ=0.4ns) | 100% | 100% | 0% | 100% | 100% |
| tacet (θ=100ns) | 0% | 0% | 0% | 0% | 0% |

## Detailed Results by Tool

### tacet

| Pattern | Effect | Noise | Rate | 95% CI | Time (ms) |
|---------|--------|-------|------|--------|----------|
| shift | 0σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1235 |
| shift | 0σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1229 |
| shift | 0σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1221 |
| shift | 0σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1228 |
| shift | 0σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1219 |
| shift | 0σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1225 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1062 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1053 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1062 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1053 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1062 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1053 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1062 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1053 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1062 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1053 |
| shift | 0.2σ | ar1-0.3 | 14.2% | [9.0%, 21.5%] | 1228 |
| shift | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1218 |
| shift | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1222 |
| shift | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1222 |
| shift | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1214 |
| shift | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1221 |
| shift | 0.2σ | iid | 100.0% | [96.9%, 100.0%] | 1050 |
| shift | 0.2σ | iid | 0.0% | [0.0%, 3.1%] | 1060 |
| shift | 1σ | ar1-0.3 | 50.8% | [42.0%, 59.6%] | 1235 |
| shift | 1σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1232 |
| shift | 1σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1230 |
| shift | 1σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1220 |
| shift | 1σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1222 |
| shift | 1σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1225 |
| shift | 1σ | iid | 100.0% | [96.9%, 100.0%] | 1054 |
| shift | 1σ | iid | 0.0% | [0.0%, 3.1%] | 1057 |
| shift | 2σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1223 |
| shift | 2σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1231 |
| shift | 2σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1231 |
| shift | 2σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1228 |
| shift | 2σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1226 |
